2024-12-14T19:20:34.337Z [INFO]: Polygon WebSocket connected.
2024-12-14T19:20:34.343Z [INFO]: Started polling for order statuses.
2024-12-14T19:20:34.509Z [INFO]: Polygon WebSocket connection opened.
2024-12-14T19:20:34.510Z [INFO]: Polygon WebSocket connected.
2024-12-14T19:20:34.531Z [ERROR]: Error adding symbol WKEY to watchlist: this.restClient.getIntradayHighFromAgg is not a function
2024-12-14T19:20:34.566Z [INFO]: Polygon WebSocket authenticated.
2024-12-14T20:25:52.822Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:25:52.830Z [INFO]: Started polling for order statuses.
2024-12-14T20:25:53.165Z [INFO]: Polygon WebSocket connection opened.
2024-12-14T20:25:53.168Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:25:53.219Z [INFO]: Polygon WebSocket authenticated.
2024-12-14T20:25:53.446Z [INFO]: Subscribed to WKEY quote data.
2024-12-14T20:26:07.216Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:26:07.222Z [INFO]: Started polling for order statuses.
2024-12-14T20:26:07.390Z [INFO]: Polygon WebSocket connection opened.
2024-12-14T20:26:07.391Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:26:07.443Z [INFO]: Polygon WebSocket authenticated.
2024-12-14T20:26:07.585Z [INFO]: Subscribed to WKEY quote data.
2024-12-15T15:48:43.458Z [INFO]: Polygon WebSocket connected.
2024-12-15T15:48:43.466Z [INFO]: Started polling for order statuses.
2024-12-15T15:48:43.628Z [INFO]: Polygon WebSocket connection opened.
2024-12-15T15:48:43.630Z [INFO]: Polygon WebSocket connected.
2024-12-15T15:48:43.678Z [INFO]: Polygon WebSocket authenticated.
2024-12-15T15:48:43.789Z [INFO]: Subscribed to WKEY quote data.
2024-12-15T23:14:36.467Z [INFO]: Polygon WebSocket connected.
2024-12-15T23:14:36.477Z [INFO]: Started polling for order statuses.
2024-12-15T23:14:36.646Z [INFO]: Polygon WebSocket connection opened.
2024-12-15T23:14:36.647Z [INFO]: Polygon WebSocket connected.
2024-12-15T23:14:36.701Z [INFO]: Polygon WebSocket authenticated.
2024-12-15T23:14:36.835Z [INFO]: Subscribed to WKEY quote data.
2024-12-16T04:03:18.142Z [INFO]: Polygon WebSocket connected.
2024-12-16T04:03:18.148Z [INFO]: Started polling for order statuses.
2024-12-16T04:03:18.461Z [INFO]: Polygon WebSocket connection opened.
2024-12-16T04:03:18.462Z [INFO]: Polygon WebSocket connected.
2024-12-16T04:03:18.524Z [INFO]: Polygon WebSocket authenticated.
2024-12-16T04:03:18.775Z [INFO]: Subscribed to WKEY quote data.
2024-12-16T13:10:33.163Z [INFO]: Unsubscribed from AEHR trade data.
2024-12-16T13:10:35.198Z [INFO]: Stop condition met for AEHR. Closing position immediately.
2024-12-16T13:10:35.201Z [INFO]: Closing position with limit order: {"symbol":"AEHR","qty":"27000","side":"sell","type":"limit","time_in_force":"day","limit_price":"14.47","extended_hours":true,"client_order_id":"CLOSE-779bbed44cc5e098"}
2024-12-16T13:10:35.383Z [INFO]: Limit order placed to close position in AEHR. Order ID: 49ddd402-b866-42ed-ae22-f666b052d508
2024-12-16T13:11:42.443Z [INFO]: Polygon WebSocket connected.
2024-12-16T13:11:42.450Z [INFO]: Started polling for order statuses.
2024-12-16T13:11:42.646Z [INFO]: Polygon WebSocket connection opened.
2024-12-16T13:11:42.647Z [INFO]: Polygon WebSocket connected.
2024-12-16T13:11:42.706Z [INFO]: Polygon WebSocket authenticated.
2024-12-16T13:11:43.069Z [INFO]: Subscribed to RCAT quote data.
2024-12-16T13:11:52.460Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:12:02.452Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:12:03.017Z [INFO]: Subscribed to SIDU quote data.
2024-12-16T13:12:03.315Z [INFO]: Subscribed to LAES quote data.
2024-12-16T13:12:12.453Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:12:17.623Z [WARN]: Watchlist entry missing for AEHR while adding position.
2024-12-16T13:12:22.453Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:12:22.680Z [WARN]: Watchlist entry missing for AEHR while adding position.
2024-12-16T13:12:27.964Z [WARN]: Watchlist entry missing for AEHR while adding position.
2024-12-16T13:12:32.455Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:12:32.616Z [WARN]: Watchlist entry missing for AEHR while adding position.
2024-12-16T13:12:37.665Z [WARN]: Watchlist entry missing for AEHR while adding position.
2024-12-16T13:12:42.453Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:12:42.987Z [WARN]: Watchlist entry missing for AEHR while adding position.
2024-12-16T13:12:47.635Z [WARN]: Watchlist entry missing for AEHR while adding position.
2024-12-16T13:12:52.454Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:13:02.462Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:13:02.913Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T13:13:02.917Z [INFO]: Unsubscribed from LAES trade data.
2024-12-16T13:13:12.460Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:13:22.460Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:13:32.457Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:13:42.461Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:13:52.467Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:14:02.466Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:14:12.464Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:14:22.472Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:14:32.466Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:14:42.471Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:14:52.467Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:15:02.468Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:15:02.644Z [INFO]: Unsubscribed from RCAT trade data.
2024-12-16T13:15:12.475Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:15:22.472Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:15:32.473Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:15:42.475Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:15:52.472Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:16:02.569Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:16:03.091Z [INFO]: Subscribed to RCAT quote data.
2024-12-16T13:16:12.566Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:16:22.564Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:16:32.562Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:16:42.562Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:16:52.560Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:17:02.564Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:17:06.634Z [INFO]: Polygon WebSocket connected.
2024-12-16T13:17:06.640Z [INFO]: Started polling for order statuses.
2024-12-16T13:17:06.883Z [INFO]: Polygon WebSocket connection opened.
2024-12-16T13:17:06.884Z [INFO]: Polygon WebSocket connected.
2024-12-16T13:17:06.940Z [INFO]: Polygon WebSocket authenticated.
2024-12-16T13:17:07.045Z [INFO]: Subscribed to RCAT quote data.
2024-12-16T13:17:10.364Z [INFO]: Polygon WebSocket connected.
2024-12-16T13:17:10.370Z [INFO]: Started polling for order statuses.
2024-12-16T13:17:10.595Z [INFO]: Polygon WebSocket connection opened.
2024-12-16T13:17:10.596Z [INFO]: Polygon WebSocket connected.
2024-12-16T13:17:10.648Z [INFO]: Polygon WebSocket authenticated.
2024-12-16T13:17:10.775Z [INFO]: Subscribed to RCAT quote data.
2024-12-16T13:17:20.376Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:17:30.377Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:17:40.380Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:17:50.378Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:18:00.377Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:18:10.379Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:18:10.538Z [INFO]: Unsubscribed from RCAT trade data.
2024-12-16T13:18:20.385Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:18:30.384Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:18:40.385Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:18:50.389Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:19:00.392Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:19:10.393Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:19:10.821Z [INFO]: Subscribed to RCAT quote data.
2024-12-16T13:19:20.398Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:19:30.396Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:19:40.398Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:19:50.398Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:19:50.799Z [INFO]: Unsubscribed from RCAT trade data.
2024-12-16T13:20:00.400Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:20:10.401Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:20:10.960Z [INFO]: Subscribed to SIDU quote data.
2024-12-16T13:20:20.404Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:20:30.406Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:20:40.405Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:20:50.408Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:21:00.408Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:21:10.409Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:21:20.407Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:21:30.408Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:21:40.409Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:21:50.408Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:22:00.408Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:22:10.408Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:22:10.573Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T13:22:20.413Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:22:30.417Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:22:40.415Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:22:50.416Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:23:00.417Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:23:10.413Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:23:10.910Z [INFO]: Subscribed to SIDU quote data.
2024-12-16T13:23:11.426Z [INFO]: Subscribed to LAES quote data.
2024-12-16T13:23:17.009Z [INFO]: Polygon WebSocket connected.
2024-12-16T13:23:17.015Z [INFO]: Started polling for order statuses.
2024-12-16T13:23:17.217Z [INFO]: Polygon WebSocket connection opened.
2024-12-16T13:23:17.218Z [INFO]: Polygon WebSocket connected.
2024-12-16T13:23:17.270Z [INFO]: Polygon WebSocket authenticated.
2024-12-16T13:23:17.487Z [INFO]: Subscribed to SIDU quote data.
2024-12-16T13:23:17.777Z [INFO]: Subscribed to LAES quote data.
2024-12-16T13:23:27.020Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:23:37.018Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:23:47.018Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:23:57.014Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:24:07.019Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:24:07.604Z [INFO]: Unsubscribed from LAES trade data.
2024-12-16T13:24:17.021Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:24:27.024Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:24:37.023Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:24:47.024Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:24:57.028Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:25:07.025Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:25:07.805Z [INFO]: Subscribed to LAES quote data.
2024-12-16T13:25:17.026Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:25:27.028Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:25:37.032Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:25:47.035Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:25:57.035Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:26:07.036Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:26:07.536Z [INFO]: Unsubscribed from LAES trade data.
2024-12-16T13:26:17.032Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:26:27.033Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:26:37.039Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:26:47.040Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:26:57.039Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:27:07.040Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:27:07.230Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T13:27:17.037Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:27:27.671Z [INFO]: Polygon WebSocket connected.
2024-12-16T13:27:27.679Z [INFO]: Started polling for order statuses.
2024-12-16T13:27:27.917Z [INFO]: Polygon WebSocket connection opened.
2024-12-16T13:27:27.919Z [INFO]: Polygon WebSocket connected.
2024-12-16T13:27:27.975Z [INFO]: Polygon WebSocket authenticated.
2024-12-16T13:27:37.683Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:27:47.685Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:27:57.680Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:28:07.685Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:28:17.683Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:28:27.687Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:28:37.688Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:28:47.687Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:28:57.695Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:29:07.691Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:29:08.199Z [INFO]: Subscribed to SIDU quote data.
2024-12-16T13:29:17.692Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:29:27.690Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:29:37.696Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:29:47.693Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:29:48.429Z [INFO]: Subscribed to RCAT quote data.
2024-12-16T13:29:57.697Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:29:58.206Z [INFO]: Unsubscribed from RCAT trade data.
2024-12-16T13:30:07.698Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:30:07.860Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T13:30:17.700Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:30:27.701Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:30:37.698Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:30:47.699Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:30:57.705Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:30:58.116Z [INFO]: Subscribed to RCAT quote data.
2024-12-16T13:31:07.701Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:31:08.257Z [INFO]: Subscribed to SIDU quote data.
2024-12-16T13:31:08.262Z [INFO]: Unsubscribed from RCAT trade data.
2024-12-16T13:31:17.703Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:31:18.484Z [INFO]: Subscribed to RCAT quote data.
2024-12-16T13:31:27.702Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:31:28.244Z [INFO]: Unsubscribed from RCAT trade data.
2024-12-16T13:31:37.705Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:31:38.576Z [INFO]: Subscribed to RCAT quote data.
2024-12-16T13:31:47.705Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:31:57.707Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:31:58.315Z [INFO]: Unsubscribed from RCAT trade data.
2024-12-16T13:32:07.709Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:32:08.085Z [INFO]: Subscribed to RCAT quote data.
2024-12-16T13:32:08.092Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T13:32:17.708Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:32:27.709Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:32:37.711Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:32:37.875Z [INFO]: Unsubscribed from RCAT trade data.
2024-12-16T13:32:47.709Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:32:57.715Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:33:07.715Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:33:08.216Z [INFO]: Subscribed to SIDU quote data.
2024-12-16T13:33:17.713Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:33:27.715Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:33:37.715Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:33:47.715Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:33:57.712Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:34:07.716Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:34:07.902Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T13:34:17.715Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:34:17.715Z [INFO]: Subscribed to NMHI quote data.
2024-12-16T13:34:17.911Z [INFO]: Placing entry order: {"symbol":"NMHI","qty":"3000","side":"buy","type":"limit","time_in_force":"day","limit_price":"3.57","extended_hours":true,"client_order_id":"ENTRY-1f1f7696483d3166"}
2024-12-16T13:34:18.258Z [INFO]: Entry order placed for 3000 shares of NMHI at $3.57. Order ID: cac50bf8-fdf9-4231-a364-09bf4b7bc9e4
2024-12-16T13:34:20.899Z [INFO]: Unsubscribed from NMHI trade data.
2024-12-16T13:34:22.919Z [INFO]: Position added: NMHI | Qty: 3000 | Avg Entry: $3.47 | Initial Stop: $3.44
2024-12-16T13:34:22.922Z [INFO]: Subscribed to NMHI quote data.
2024-12-16T13:34:23.413Z [INFO]: Stop condition met for NMHI. Closing position immediately.
2024-12-16T13:34:23.417Z [INFO]: Closing position with limit order: {"symbol":"NMHI","qty":"3000","side":"sell","type":"limit","time_in_force":"day","limit_price":"3.20","extended_hours":true,"client_order_id":"CLOSE-174ff62ee972750c"}
2024-12-16T13:34:23.635Z [INFO]: Limit order placed to close position in NMHI. Order ID: 2b125438-d595-46d0-b496-e1c0dbe7387a
2024-12-16T13:34:27.717Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:34:27.845Z [INFO]: HOD for NMHI verified and updated: 3.48 -> 3.74
2024-12-16T13:34:37.717Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:34:47.721Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:34:57.719Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:35:07.722Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:35:17.719Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:35:27.718Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:35:37.723Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:35:47.726Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:35:55.091Z [INFO]: Unsubscribed from NMHI trade data.
2024-12-16T13:35:56.098Z [INFO]: Subscribed to NMHI trade data.
2024-12-16T13:35:56.108Z [INFO]: Unsubscribed from NMHI trade data.
2024-12-16T13:35:56.113Z [INFO]: Subscribed to NMHI trade data.
2024-12-16T13:35:56.119Z [INFO]: Unsubscribed from NMHI trade data.
2024-12-16T13:35:56.124Z [INFO]: Subscribed to NMHI trade data.
2024-12-16T13:35:56.128Z [INFO]: Unsubscribed from NMHI trade data.
2024-12-16T13:35:56.133Z [INFO]: Subscribed to NMHI trade data.
2024-12-16T13:35:56.136Z [INFO]: Unsubscribed from NMHI trade data.
2024-12-16T13:35:56.140Z [INFO]: Subscribed to NMHI trade data.
2024-12-16T13:35:56.143Z [INFO]: Unsubscribed from NMHI trade data.
2024-12-16T13:35:57.725Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:36:07.727Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:36:17.724Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:36:27.724Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:36:37.729Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:36:47.726Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:36:57.724Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:37:00.815Z [INFO]: Polygon WebSocket connected.
2024-12-16T13:37:00.823Z [INFO]: Started polling for order statuses.
2024-12-16T13:37:01.242Z [INFO]: Polygon WebSocket connection opened.
2024-12-16T13:37:01.243Z [INFO]: Polygon WebSocket connected.
2024-12-16T13:37:01.295Z [INFO]: Polygon WebSocket authenticated.
2024-12-16T13:37:10.821Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:37:20.821Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:37:30.831Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:37:34.155Z [INFO]: Polygon WebSocket connected.
2024-12-16T13:37:34.162Z [INFO]: Started polling for order statuses.
2024-12-16T13:37:34.328Z [INFO]: Polygon WebSocket connection opened.
2024-12-16T13:37:34.329Z [INFO]: Polygon WebSocket connected.
2024-12-16T13:37:34.377Z [INFO]: Polygon WebSocket authenticated.
2024-12-16T13:37:34.530Z [INFO]: Subscribed to NMHI quote data.
2024-12-16T13:37:44.169Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:37:54.167Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:38:04.169Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:38:04.737Z [INFO]: Subscribed to SIDU quote data.
2024-12-16T13:38:14.166Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T13:38:24.167Z [INFO]: Dynamic config reloaded. Updated override symbols.
